GENE_ID	SYMBOL	ANNOTATION_ID	read01	read02	read03	read04	read05	read06	read07	read08
FBgn0015245	Hsp60A	CG12101	4.9066707716926	7.8076071345136	8.88546424188948	6.83044821870649	6.91791438762864	6.91853674307424	9.81925948332997	5.88494180798343
FBgn0015247	Diap2	CG8293	2.94400246301556	6.8316562426994	4.93636902327193	5.85466990174842	2.96482045184085	2.96508717560324	2.94577784499899	4.90411817331952
FBgn0015268	Nap1	CG5330	0	0	0	0	0	0	0	0
FBgn0015269	Nf1	CG8318	0	0	1.97454760930877	0	0	0	0.981925948332997	0
FBgn0015270	Orc2	CG3041	0	0	0	0	0	0	0	0
FBgn0015271	Orc5	CG7833	0	0	0	0.97577831695807	0	0	0	0
FBgn0015277	Pi3K59F	CG5373	1.96266830867704	0	2.96182141396316	0.97577831695807	1.9765469678939	1.9767247837355	1.96385189666599	1.96164726932781
FBgn0015278	Pi3K68D	CG11621	5.88800492603112	4.879754459071	6.9109166325807	10.7335614865388	11.8592818073634	5.93017435120649	5.89155568999798	6.86576544264733
FBgn0015279	Pi3K92E	CG4141	3.92533661735408	0	0.987273804654386	1.95155663391614	0	0	1.96385189666599	0
FBgn0015282	Rpt2	CG5289	5.88800492603112	8.7835580263278	11.8472856558526	3.90311326783228	6.91791438762864	7.90689913494198	8.83733353499697	5.88494180798343
FBgn0015283	Rpn10	CG7619	7.85067323470816	8.7835580263278	13.8218332651614	7.80622653566456	6.91791438762864	8.89526152680973	7.85540758666398	3.92329453865562
FBgn0015286	Rala	CG2849	14.7200123150778	12.6873615935846	12.834559460507	12.6851181204549	9.88273483946949	7.90689913494198	11.783111379996	20.597296327942
FBgn0015288	RpL22	CG7434	6.86933908036964	9.759508918142	11.8472856558526	10.7335614865388	8.89446135552254	10.8719863105452	9.81925948332997	7.84658907731123
FBgn0015295	Shark	CG18247	0.98133415433852	0.9759508918142	0	0	0	0	1.96385189666599	0
FBgn0015296	Shc	CG3715	0	4.879754459071	3.94909521861755	3.90311326783228	0	0.988362391867748	0.981925948332997	0.980823634663904
FBgn0015298	Srp19	CG4457	27.4773563214786	31.2304285380544	21.7200237023965	37.0795760444067	19.765469678939	21.7439726210905	17.6746670699939	13.7315308852947
FBgn0015299	Ssb-c31a	CG8396	3.92533661735408	2.9278526754426	1.97454760930877	8.78200485262263	5.92964090368169	7.90689913494198	0.981925948332997	0.980823634663904
FBgn0015300	Ssl	CG13591	0	0	0	0	0	0	0	0
FBgn0015316	Try29F	CG9564	5.88800492603112	13.6633124853988	8.88546424188948	3.90311326783228	9.88273483946949	2.96508717560324	7.85540758666398	5.88494180798343
FBgn0015320	Ubc2	CG6720	6.86933908036964	3.9038035672568	7.89819043723509	12.6851181204549	3.95309393578779	12.8487110942807	14.728889224995	4.90411817331952
FBgn0015321	Ubc4	CG8284	4.9066707716926	1.9519017836284	6.9109166325807	8.78200485262263	2.96482045184085	7.90689913494198	1.96385189666599	6.86576544264733
FBgn0015331	abs	CG14637	1.96266830867704	1.9519017836284	0	1.95155663391614	0.988273483946949	1.9767247837355	4.90962974166499	0.980823634663904
FBgn0015336	CG15865	CG15865	5.88800492603112	5.8557053508852	9.87273804654386	10.7335614865388	5.92964090368169	4.94181195933874	8.83733353499697	5.88494180798343
FBgn0015338	CG5861	CG5861	6.86933908036964	7.8076071345136	3.94909521861755	2.92733495087421	1.9765469678939	3.95344956747099	0.981925948332997	6.86576544264733
FBgn0015351	Mettl4	CG14906	0	0	3.94909521861755	3.90311326783228	0.988273483946949	0.988362391867748	0	0.980823634663904
FBgn0015359	CG2034	CG2034	0	0	0	0	0.988273483946949	1.9767247837355	0	0.980823634663904
FBgn0015360	oxt	CG32300	0	0.9759508918142	1.97454760930877	0.97577831695807	0.988273483946949	0	0	1.96164726932781
FBgn0015371	chn	CG11798	0	0	1.97454760930877	0	3.95309393578779	3.95344956747099	7.85540758666398	0
FBgn0015372	RabX1	CG3870	0.98133415433852	0.9759508918142	0.987273804654386	0	0	1.9767247837355	0	0
FBgn0015376	cutlet	CG33122	0	0	0	0	0	0	0	0
FBgn0015379	dod	CG17051	0.98133415433852	0	0.987273804654386	2.92733495087421	0.988273483946949	0	1.96385189666599	1.96164726932781
FBgn0015380	drl	CG17348	0.98133415433852	0.9759508918142	0.987273804654386	0.97577831695807	0.988273483946949	0	0	3.92329453865562
FBgn0015381	dsf	CG9019	0	0	0	0	0	0	0	0
FBgn0015391	glu	CG11397	1.96266830867704	1.9519017836284	0	0	1.9765469678939	0	0.981925948332997	0
FBgn0015396	jumu	CG4029	0	0	0	0	0	0	0.981925948332997	0
FBgn0015399	kek1	CG12283	0	0	0	0	0	0	0	0
FBgn0015400	kek2	CG4977	0	0	0	0	0	0	1.96385189666599	0
FBgn0015402	ksr	CG2899	1.96266830867704	0	0	3.90311326783228	0	1.9767247837355	0	0.980823634663904
FBgn0015477	Rme-8	CG8014	0.98133415433852	2.9278526754426	1.97454760930877	0	3.95309393578779	7.90689913494198	3.92770379333199	15.6931781546225
FBgn0015509	Cul1	CG1877	4.9066707716926	4.879754459071	0	0.97577831695807	2.96482045184085	6.91853674307424	0.981925948332997	1.96164726932781
FBgn0015513	mbc	CG10379	9.8133415433852	13.6633124853988	7.89819043723509	3.90311326783228	4.94136741973474	1.9767247837355	2.94577784499899	6.86576544264733
FBgn0015519	nAChRalpha3	CG2302	0	0	0	0.97577831695807	1.9765469678939	0	0	0
FBgn0015520	nonA-l	CG10328	0.98133415433852	0	0	1.95155663391614	0	0	0	0.980823634663904
FBgn0015521	RpS21	CG2986	362.112302950914	377.692995132096	354.431295870925	443.003355898964	381.473564803522	382.496245652818	390.806527436533	351.134861209678
FBgn0015522	olf186-M	CG14489	2.94400246301556	2.9278526754426	4.93636902327193	2.92733495087421	2.96482045184085	0	0.981925948332997	2.94247090399171
FBgn0015524	otp	CG10036	0	0	0	0	0	0	0	0
FBgn0015527	peng	CG1685	0.98133415433852	0	0.987273804654386	0.97577831695807	1.9765469678939	0	0	0.980823634663904
FBgn0015543	snoRNA:Me28S-A1322	CR32905	3.92533661735408	1.9519017836284	1.97454760930877	3.90311326783228	0.988273483946949	0	2.94577784499899	0
FBgn0015544	spag	CG13570	0	0	0.987273804654386	0.97577831695807	0	0.988362391867748	0	0.980823634663904
FBgn0015546	spel1	CG4215	0	0	0	0	0.988273483946949	0	0	0
FBgn0015550	tap	CG7659	0	1.9519017836284	0	0.97577831695807	0	0	0.981925948332997	0
FBgn0015553	tos	CG10387	0	0	0	0	0	0	0	0
FBgn0015558	tty	CG1693	0	0	0	0.97577831695807	0	0	0	0
FBgn0015561	unpg	CG1650	0	0	0	0	0	0	0	0
FBgn0015568	alpha-Est1	CG1031	22.570685549786	18.5430669444698	29.6182141396316	21.4671229730776	16.8006492270981	28.6625093641647	26.5120006049909	25.5014145012615
FBgn0015569	alpha-Est10	CG1131	1.96266830867704	2.9278526754426	1.97454760930877	0	0.988273483946949	0	0.981925948332997	2.94247090399171
FBgn0015570	alpha-Est2	CG2505	0	1.9519017836284	0	0	0	0	0	0
FBgn0015571	alpha-Est3	CG1257	0	0	0	0	0	0	0	0
FBgn0015572	alpha-Est4	CG1082	0	0	1.97454760930877	1.95155663391614	0.988273483946949	5.93017435120649	1.96385189666599	0
FBgn0015574	alpha-Est6	CG1108	0	0	0	0	0	0	0	0
FBgn0015575	alpha-Est7	CG1112	14.7200123150778	11.7114107017704	15.7963808744702	9.7577831695807	10.8710083234164	14.8254358780162	10.801185431663	11.7698836159669
FBgn0015576	alpha-Est8	CG1121	8.83200738904668	7.8076071345136	4.93636902327193	5.85466990174842	6.91791438762864	5.93017435120649	7.85540758666398	7.84658907731123
FBgn0015577	alpha-Est9	CG1128	1.96266830867704	1.9519017836284	2.96182141396316	3.90311326783228	5.92964090368169	0.988362391867748	3.92770379333199	2.94247090399171
FBgn0015582	dare	CG12390	5.88800492603112	3.9038035672568	5.92364282792632	0	2.96482045184085	4.94181195933874	2.94577784499899	0.980823634663904
FBgn0015583	Acp29AB	CG17797	0	0	0	0	0	0	0	0
FBgn0015584	Acp53Ea	CG8622	0	0	0	0	0	0	0	0
FBgn0015585	Acp63F	CG10852	0	0	0	0	0	0	0	0
FBgn0015586	Acp76A	CG3801	0	0	0	0	0	0	0	0
FBgn0015589	Apc	CG1451	1.96266830867704	0	0.987273804654386	0.97577831695807	0.988273483946949	0	1.96385189666599	0
FBgn0015591	AstA	CG13633	4.9066707716926	4.879754459071	3.94909521861755	3.90311326783228	2.96482045184085	6.91853674307424	4.90962974166499	0
FBgn0015600	toc	CG9660	0	1.9519017836284	0.987273804654386	2.92733495087421	1.9765469678939	0.988362391867748	0	0.980823634663904
FBgn0015602	BEAF-32	CG10159	3.92533661735408	2.9278526754426	2.96182141396316	0.97577831695807	1.9765469678939	2.96508717560324	0	1.96164726932781
FBgn0015609	CadN	CG7100	0	0.9759508918142	0	0	0.988273483946949	0	0	0
FBgn0015614	CanB2	CG11217	5.88800492603112	4.879754459071	7.89819043723509	4.87889158479035	2.96482045184085	3.95344956747099	7.85540758666398	10.7890599813029
FBgn0015615	SMC3	CG9802	0	0	1.97454760930877	0	1.9765469678939	0	1.96385189666599	0.980823634663904
FBgn0015618	Cdk8	CG10572	0	0	0.987273804654386	0	1.9765469678939	0	1.96385189666599	0
FBgn0015621	Clp	CG3642	0.98133415433852	0	0.987273804654386	0	0	5.93017435120649	1.96385189666599	0
FBgn0015622	Cnx99A	CG11958	16.6826806237548	20.4949687280982	18.7582022884333	21.4671229730776	20.7537431628859	12.8487110942807	19.6385189666599	14.7123545199586
FBgn0015623	Cpr	CG11567	28.4586904758171	27.3266249707976	42.4527736001386	25.3702362409098	37.554392389984	30.6392341479002	42.2228157783189	32.3671799439088
FBgn0015625	CycB3	CG5814	0	0	0	0	1.9765469678939	0	0	0
FBgn0015663	Ugt36A1	CG2788	3.92533661735408	0	3.94909521861755	3.90311326783228	0	0	0	0.980823634663904
FBgn0015664	Dref	CG5838	0.98133415433852	0	0.987273804654386	0	0.988273483946949	0	0.981925948332997	0
FBgn0015714	Cyp6a17	CG10241	0	3.9038035672568	0	0	0.988273483946949	0	0	0.980823634663904
FBgn0015721	ktub	CG9398	0	0	0	0.97577831695807	0	0.988362391867748	0	0
FBgn0015737	Hmu	CG3373	2.94400246301556	5.8557053508852	1.97454760930877	3.90311326783228	4.94136741973474	0.988362391867748	2.94577784499899	0.980823634663904
FBgn0015754	Lis-1	CG8440	4.9066707716926	2.9278526754426	1.97454760930877	1.95155663391614	2.96482045184085	5.93017435120649	3.92770379333199	5.88494180798343
FBgn0015756	RpL9	CG6141	169.770808700564	184.454718552884	203.378403758804	169.785427150704	403.215581450355	373.600984126009	343.674081916549	396.252748404217
FBgn0015765	p38a	CG5475	4.9066707716926	0	2.96182141396316	0	2.96482045184085	0.988362391867748	3.92770379333199	1.96164726932781
FBgn0015766	Msr-110	CG10596	2.94400246301556	1.9519017836284	3.94909521861755	2.92733495087421	2.96482045184085	5.93017435120649	3.92770379333199	8.82741271197514
FBgn0015770	MstProx	CG1149	0	0	0	0	0	0	0	0
FBgn0015772	Nak	CG10637	1.96266830867704	3.9038035672568	4.93636902327193	1.95155663391614	0.988273483946949	4.94181195933874	1.96385189666599	4.90411817331952
FBgn0015773	NetA	CG18657	1.96266830867704	1.9519017836284	1.97454760930877	4.87889158479035	7.90618787157559	7.90689913494198	5.89155568999798	5.88494180798343
FBgn0015774	NetB	CG10521	0	2.9278526754426	0	0.97577831695807	0	11.860348702413	15.710815173328	3.92329453865562
FBgn0015776	nrv1	CG9258	10.7946756977237	17.5671160526556	18.7582022884333	15.6124530713291	13.8358287752573	17.7905230536195	18.6565930183269	20.597296327942
FBgn0015777	nrv2	CG9261	0	1.9519017836284	1.97454760930877	0.97577831695807	0	0	0	1.96164726932781
FBgn0015778	rin	CG9412	38.2720320192023	38.0620847807538	35.5418569675579	39.0311326783228	35.5778454220901	39.5344956747099	36.3312600883209	34.3288272132367
FBgn0015781	P5cr	CG6009	0.98133415433852	0.9759508918142	0	1.95155663391614	0.988273483946949	0	0	0.980823634663904
FBgn0015789	Rab10	CG17060	8.83200738904668	12.6873615935846	10.8600118511982	6.83044821870649	9.88273483946949	5.93017435120649	6.87348163833098	15.6931781546225
FBgn0015790	Rab11	CG5771	13.7386781607393	12.6873615935846	23.6945713117053	13.660896437413	33.6012984541963	45.4646700259164	37.3131860366539	21.5781199626059
FBgn0015791	Rab14	CG4212	12.7573440064008	10.7354598099562	11.8472856558526	5.85466990174842	7.90618787157559	35.5810461072389	35.3493341399879	62.7727126184899
FBgn0015793	Rab19	CG7062	0	0	0.987273804654386	0	0.988273483946949	1.9767247837355	0	1.96164726932781
FBgn0015794	Rab18	CG3129	22.570685549786	22.4468705117266	20.7327498977421	20.4913446561195	23.7185636147268	19.767247837355	18.6565930183269	30.405532674581
FBgn0015795	Rab7	CG5915	6.86933908036964	16.5911651608414	12.834559460507	9.7577831695807	12.8475552913103	15.813798269884	11.783111379996	12.7507072506308
FBgn0015797	Rab6	CG6601	12.7573440064008	4.879754459071	5.92364282792632	8.78200485262263	6.91791438762864	9.88362391867748	6.87348163833098	10.7890599813029
FBgn0015799	Rbf	CG7413	0	0	0.987273804654386	1.95155663391614	0	1.9767247837355	0	2.94247090399171
FBgn0015801	Reg-5	CG2928	0	0	0.987273804654386	2.92733495087421	0.988273483946949	0.988362391867748	0	1.96164726932781
FBgn0015803	RtGEF	CG10043	3.92533661735408	0.9759508918142	0.987273804654386	0.97577831695807	2.96482045184085	1.9767247837355	1.96385189666599	2.94247090399171
FBgn0015805	HDAC1	CG7471	3.92533661735408	0.9759508918142	0.987273804654386	0.97577831695807	2.96482045184085	0.988362391867748	4.90962974166499	0.980823634663904
FBgn0015808	ScpX	CG17320	33.3653612475097	42.9418392398248	45.4145950141018	39.0311326783228	20.7537431628859	21.7439726210905	22.5842968116589	18.6356490586142
FBgn0015818	Spx	CG3780	1.96266830867704	1.9519017836284	1.97454760930877	0	0	0	0.981925948332997	1.96164726932781
FBgn0015828	TfIIEalpha	CG10415	0	0	0	1.95155663391614	0.988273483946949	0.988362391867748	0.981925948332997	1.96164726932781
FBgn0015829	TfIIEbeta	CG1276	0	3.9038035672568	3.94909521861755	2.92733495087421	2.96482045184085	2.96508717560324	0.981925948332997	5.88494180798343
FBgn0015831	Rtnl2	CG1279	0	0	0	0	0	0	0	0
FBgn0015834	eIF3i	CG8882	54.9547126429571	54.6532499415952	43.440047404793	78.0622653566456	17.7889227110451	18.7788854454872	13.746963276662	13.7315308852947
FBgn0015838	Vang	CG8075	0	0.9759508918142	0.987273804654386	0.97577831695807	3.95309393578779	1.9767247837355	0	7.84658907731123
FBgn0015872	Drip	CG9023	3.92533661735408	5.8557053508852	2.96182141396316	1.95155663391614	7.90618787157559	3.95344956747099	6.87348163833098	6.86576544264733
FBgn0015903	apt	CG5393	0.98133415433852	0.9759508918142	0	0	0	0	2.94577784499899	2.94247090399171
FBgn0015904	ara	CG10571	0.98133415433852	0.9759508918142	1.97454760930877	3.90311326783228	1.9765469678939	2.96508717560324	1.96385189666599	1.96164726932781
FBgn0015905	ast	CG4426	0	1.9519017836284	2.96182141396316	2.92733495087421	0	0	0.981925948332997	0.980823634663904
FBgn0015919	caup	CG10605	3.92533661735408	3.9038035672568	2.96182141396316	8.78200485262263	3.95309393578779	5.93017435120649	4.90962974166499	2.94247090399171
FBgn0015924	crq	CG4280	13.7386781607393	11.7114107017704	7.89819043723509	11.7093398034968	12.8475552913103	17.7905230536195	12.765037328329	13.7315308852947
FBgn0015925	csul	CG3730	0	2.9278526754426	0.987273804654386	0.97577831695807	0	2.96508717560324	1.96385189666599	0.980823634663904
FBgn0015926	dah	CG6157	0	0	0	0	0	0	0	0
FBgn0015929	dpa	CG1616	0	0	0	0.97577831695807	0	0	0	1.96164726932781
FBgn0015946	grim	CG4345	0	0	0	0	0	0	0	0
FBgn0015949	hrg	CG9854	7.85067323470816	5.8557053508852	8.88546424188948	10.7335614865388	9.88273483946949	9.88362391867748	9.81925948332997	8.82741271197514
FBgn0016013	Faa	CG14993	0	0	0	0	0	0	0	0
FBgn0016031	lama	CG10645	0	0	0	0	0	0	0	0
FBgn0016032	lbm	CG2374	0.98133415433852	0	3.94909521861755	1.95155663391614	3.95309393578779	1.9767247837355	2.94577784499899	0
FBgn0016034	mael	CG11254	0	0.9759508918142	0	0	0	0	0	0
FBgn0016036	mei-P22	CG14827	0.98133415433852	0	0	0	0	0	0	0
FBgn0016038	Vsp37A	CG17828	2.94400246301556	4.879754459071	2.96182141396316	4.87889158479035	0.988273483946949	1.9767247837355	6.87348163833098	2.94247090399171
FBgn0016041	Tom40	CG12157	3.92533661735408	4.879754459071	3.94909521861755	6.83044821870649	3.95309393578779	5.93017435120649	7.85540758666398	5.88494180798343
FBgn0016047	nompA	CG13207	0	0	0	0	0	0	0	0
FBgn0016053	pgc	CG32885	0	0	0	0	0	0	0	0
FBgn0016054	phr6-4	CG2488	0	0	0	0	0	0	0	0
FBgn0016059	Sema1b	CG6446	1.96266830867704	2.9278526754426	1.97454760930877	0.97577831695807	0.988273483946949	3.95344956747099	2.94577784499899	2.94247090399171
FBgn0016061	side	CG31062	0	0	0	0	0.988273483946949	1.9767247837355	0	0
FBgn0016070	smg	CG5263	0.98133415433852	1.9519017836284	2.96182141396316	0	0	0	1.96385189666599	0
FBgn0016075	vkg	CG16858	0	0	0	0	0	0	0	0
FBgn0016076	vri	CG14029	2.94400246301556	0.9759508918142	2.96182141396316	2.92733495087421	0.988273483946949	2.96508717560324	4.90962974166499	6.86576544264733
FBgn0016078	wun	CG8804	1.96266830867704	1.9519017836284	4.93636902327193	5.85466990174842	5.92964090368169	7.90689913494198	3.92770379333199	4.90411817331952
FBgn0016081	fry	CG32045	4.9066707716926	2.9278526754426	7.89819043723509	4.87889158479035	0.988273483946949	7.90689913494198	4.90962974166499	7.84658907731123
FBgn0016119	ATPsynCF6	CG4412	82.4320689644357	107.354598099562	51.3382378420281	81.9653786244779	51.3902211652413	33.6043213235034	42.2228157783189	42.1754162905479
FBgn0016120	ATPsynD	CG6030	133.461444990039	157.128093582086	164.874725377283	146.366747543711	136.381740784679	139.359097253352	133.541928973288	142.219427026266
FBgn0016122	Acer	CG10593	0	0	0.987273804654386	0	0	0.988362391867748	0.981925948332997	0.980823634663904
FBgn0016123	Alp4	CG1462	11.7760098520622	17.5671160526556	14.8091070698158	12.6851181204549	12.8475552913103	12.8487110942807	10.801185431663	8.82741271197514
FBgn0016126	CaMKI	CG1495	0.98133415433852	0.9759508918142	2.96182141396316	1.95155663391614	0.988273483946949	2.96508717560324	3.92770379333199	2.94247090399171
FBgn0016131	Cdk4	CG5072	0.98133415433852	4.879754459071	7.89819043723509	4.87889158479035	6.91791438762864	3.95344956747099	2.94577784499899	5.88494180798343
FBgn0016641	PTP-ER	CG9856	0	0.9759508918142	0.987273804654386	2.92733495087421	0	0	0.981925948332997	0.980823634663904
FBgn0016650	Lgr1	CG7665	0	0.9759508918142	0	0	0	0	0	0
FBgn0016660	H15	CG6604	0	0	0	0	0	0	0	0
FBgn0016672	Ipp	CG3028	6.86933908036964	6.8316562426994	7.89819043723509	5.85466990174842	4.94136741973474	7.90689913494198	9.81925948332997	7.84658907731123
FBgn0016675	Lectin-galC1	CG9976	0	0	0	0	0	0	0	0
FBgn0016684	NaPi-T	CG10207	0	0	0	0	0	0	0.981925948332997	0
FBgn0016685	Nlp	CG7917	20.6080172411089	11.7114107017704	14.8091070698158	11.7093398034968	11.8592818073634	6.91853674307424	13.746963276662	13.7315308852947
FBgn0016687	Nurf-38	CG4634	28.4586904758171	20.4949687280982	19.7454760930877	24.3944579239518	16.8006492270981	14.8254358780162	17.6746670699939	15.6931781546225
FBgn0016691	ATPsynO	CG4307	107.946756977237	96.6191382896058	95.7655590514755	84.8927135753521	91.9094340070662	101.801326362378	111.939558109962	113.775541621013
FBgn0016693	Past1	CG6148	43.1787027908949	30.2544776462402	40.4782259908298	39.0311326783228	46.4488537455066	40.5228580665777	39.2770379333199	33.3480035785727
FBgn0016694	Pdp1	CG17888	66.7307224950194	63.436807967923	54.3000592559913	69.280260504023	70.1674173602333	65.2319178632714	66.7709644866438	67.6768307918094
FBgn0016696	Pitslre	CG4268	2.94400246301556	0.9759508918142	5.92364282792632	3.90311326783228	2.96482045184085	7.90689913494198	7.85540758666398	2.94247090399171
FBgn0016697	Prosalpha5	CG10938	27.4773563214786	22.4468705117266	23.6945713117053	19.5155663391614	21.7420166468329	24.7090597966937	32.4035562949889	21.5781199626059
FBgn0016698	Ptpa	CG3289	1.96266830867704	1.9519017836284	9.87273804654386	5.85466990174842	1.9765469678939	0.988362391867748	3.92770379333199	0.980823634663904
FBgn0016701	Rab4	CG4921	4.9066707716926	2.9278526754426	3.94909521861755	4.87889158479035	4.94136741973474	1.9767247837355	2.94577784499899	3.92329453865562
FBgn0016715	Reg-2	CG3200	11.7760098520622	4.879754459071	9.87273804654386	7.80622653566456	21.7420166468329	15.813798269884	17.6746670699939	15.6931781546225
FBgn0016726	RpL29	CG10071	194.304162559027	177.623062310184	175.734737228481	184.422101905075	191.725055885708	168.021606617517	180.674374493271	182.433196047486
FBgn0016754	sba	CG13598	0.98133415433852	2.9278526754426	1.97454760930877	1.95155663391614	1.9765469678939	2.96508717560324	2.94577784499899	2.94247090399171
FBgn0016756	Usp47	CG5486	35.3280295561867	35.1342321053112	47.3891426234105	58.5466990174842	9.88273483946949	10.8719863105452	11.783111379996	7.84658907731123
FBgn0016762	angel	CG12273	1.96266830867704	1.9519017836284	1.97454760930877	0	0	0	1.96385189666599	0.980823634663904
FBgn0016794	dos	CG1044	0.98133415433852	0.9759508918142	0.987273804654386	0	0.988273483946949	0	0.981925948332997	0.980823634663904
FBgn0016797	fz2	CG9739	4.9066707716926	2.9278526754426	5.92364282792632	2.92733495087421	4.94136741973474	4.94181195933874	6.87348163833098	8.82741271197514
FBgn0016917	Stat92E	CG4257	60.8427175689882	42.9418392398248	53.3127854513369	70.2560388209811	106.73353626627	96.8595144030393	111.939558109962	88.2741271197514
FBgn0016919	nompB	CG12548	0	0	0	0	0	0	0	0
FBgn0016920	nompC	CG11020	0.98133415433852	0.9759508918142	0	0	0	1.9767247837355	0	1.96164726932781
FBgn0016926	Pino	CG4710	0.98133415433852	3.9038035672568	2.96182141396316	0	0.988273483946949	1.9767247837355	0	2.94247090399171
FBgn0016930	Dyrk2	CG4551	0.98133415433852	0.9759508918142	5.92364282792632	0.97577831695807	4.94136741973474	2.96508717560324	1.96385189666599	2.94247090399171
FBgn0016970	l(2)k10201	CG13951	0	0	0	1.95155663391614	0	0	0	0
FBgn0016974	swaPsi	CR32747	0	0	0	0.97577831695807	0	0	0	0
FBgn0016975	stnB	CG12473	0	0	0	0	0	0	0	0
FBgn0016976	stnA	CG12500	0	0	0	0	0	0	0	0
FBgn0016977	spen	CG18497	25.5146880128015	13.6633124853988	25.669118921014	30.2491278257002	12.8475552913103	19.767247837355	22.5842968116589	16.6740017892864
FBgn0016978	snRNP-U1-70K	CG8749	2.94400246301556	3.9038035672568	1.97454760930877	0	5.92964090368169	0.988362391867748	4.90962974166499	0.980823634663904
FBgn0016983	smid	CG8571	0	0	1.97454760930877	0	0	1.9767247837355	1.96385189666599	9.80823634663904
FBgn0016984	sktl	CG9985	23.5520197041245	40.9899374561964	33.5673093582491	39.0311326783228	22.7302901307798	14.8254358780162	19.6385189666599	18.6356490586142
FBgn0017414	cag	CG12346	0	0	0	0	1.9765469678939	0	0	0
FBgn0017418	ari-1	CG5659	5.88800492603112	13.6633124853988	8.88546424188948	9.7577831695807	39.5309393578779	43.4879452421809	23.5662227599919	43.1562399252118
FBgn0017424	asRNA:CR11538	CR11538	0	0	0	0	0	0	0	0
FBgn0017429	CG5989	CG5989	1.96266830867704	6.8316562426994	5.92364282792632	6.83044821870649	4.94136741973474	5.93017435120649	7.85540758666398	4.90411817331952
FBgn0017430	Nelf-E	CG5994	0	0	0	0	0	0	0.981925948332997	0
FBgn0017448	CG2187	CG2187	0	0	0	0	0	0	0	0
FBgn0017456	Ubc84D	CG12799	0	0	0	0	0	0	0	0
FBgn0017457	U2af38	CG3582	0.98133415433852	2.9278526754426	1.97454760930877	0.97577831695807	2.96482045184085	3.95344956747099	3.92770379333199	2.94247090399171
FBgn0017482	T3dh	CG3425	3.92533661735408	0	0	5.85466990174842	0.988273483946949	2.96508717560324	1.96385189666599	0
FBgn0017545	RpS3A	CG2168	196.266830867704	273.266249707976	235.958439312398	241.993022605601	236.197362663321	235.230249264524	238.608005444918	251.09085047396
FBgn0017550	Rga	CG2161	3.92533661735408	9.759508918142	4.93636902327193	5.85466990174842	4.94136741973474	4.94181195933874	4.90962974166499	4.90411817331952
FBgn0017551	Rca1	CG10800	0.98133415433852	0	0.987273804654386	0.97577831695807	0	0	0	0
FBgn0017556	Prosalpha4T2	CG4569	0	0	0	0	0	0	0	0
FBgn0017558	Pdk	CG8808	11.7760098520622	8.7835580263278	7.89819043723509	4.87889158479035	9.88273483946949	13.8370734861485	14.728889224995	7.84658907731123
FBgn0017561	Ork1	CG1615	13.7386781607393	11.7114107017704	9.87273804654386	7.80622653566456	10.8710083234164	3.95344956747099	2.94577784499899	5.88494180798343
FBgn0017566	ND-75	CG2286	44.1600369452334	40.9899374561964	33.5673093582491	41.958467629197	45.4605802615596	34.5926837153712	43.2047417266519	32.3671799439088
FBgn0017567	ND-23	CG3944	13.7386781607393	17.5671160526556	15.7963808744702	25.3702362409098	18.777196194992	21.7439726210905	10.801185431663	13.7315308852947
FBgn0017572	Mo25	CG4083	4.9066707716926	10.7354598099562	6.9109166325807	11.7093398034968	27.6716575505146	17.7905230536195	15.710815173328	21.5781199626059
FBgn0017577	Mcm5	CG4082	0.98133415433852	0	0	0	0	0	0	0
FBgn0017578	Max	CG9648	4.9066707716926	5.8557053508852	2.96182141396316	0	5.92964090368169	4.94181195933874	2.94577784499899	0.980823634663904
FBgn0017579	RpL14	CG6253	433.749696217626	439.17790131639	396.884069471063	452.761139068545	238.173909631215	214.474639035301	232.71644975492	202.049668740764
FBgn0017581	Lk6	CG17342	65.7493883406808	60.5089552924804	66.1473449118439	42.9342459461551	56.3315885849761	71.1620922144779	60.8794087966458	53.9452999065147
FBgn0017590	klg	CG6669	0	0	0	0.97577831695807	0	0	0	0
FBgn0019624	COX5A	CG14724	156.032130539825	158.1040444739	155.989261135393	158.076087347207	146.264475624148	136.394010077749	143.361188456618	163.797546988872
FBgn0019637	Atu	CG1433	0	0	0	0	0	0	0	0
FBgn0019644	ATPsynB	CG8189	79.4880665014201	69.2925133188082	62.1982496932263	71.2318171379391	66.2143234244456	89.9409776599651	56.9517050033138	72.5809489651289
FBgn0019650	toy	CG11186	0	0	0	0	0	0	0	0
FBgn0019660	lncRNA:roX2	CR32665	0	0	0	0	0	0	0	0.980823634663904
FBgn0019661	lncRNA:roX1	CR32777	0	0	0	0	0	0	0	0
FBgn0019662	qm	CG8593	0.98133415433852	0.9759508918142	2.96182141396316	1.95155663391614	1.9765469678939	3.95344956747099	0	1.96164726932781
FBgn0019686	lok	CG10895	0.98133415433852	0	0	0	0	0	0	0
FBgn0019809	gcm2	CG3858	0	0	0	0	0	0	0	0
FBgn0019828	dj	CG1980	0	0.9759508918142	0.987273804654386	0	0	0	0	0
FBgn0019830	colt	CG3057	27.4773563214786	15.6152142690272	15.7963808744702	15.6124530713291	19.765469678939	14.8254358780162	15.710815173328	14.7123545199586
FBgn0019890	Smg5	CG8954	7.85067323470816	5.8557053508852	2.96182141396316	1.95155663391614	3.95309393578779	1.9767247837355	1.96385189666599	4.90411817331952
